id,department,question,expected_behavior,expected_answer,model_answer,retrieved_document,retrieved_section,correct,retrieval_accuracy,answer_relevance,groundedness,faithfulness,out_of_scope_detection,multi_hop_success,latency_ms,confidence,all_sources,notes
Q076,Security,I clicked a link that looked suspicious. What should I do immediately?,IN_SCOPE,"Disconnect from the network, report to IT Security, and change affected passwords immediately using NexusVault.",Disconnect from the network,Nexus_Technologies_Information_Security_Policy.md,6. Phishing,correct,1.0,0.3463889693430268,0.8,0.3463889693430268,0.0,0.0,938,0.082,"[{""source"": ""Nexus_Technologies_Information_Security_Policy.md"", ""department"": ""security"", ""section"": ""6. Phishing"", ""relevance_score"": 0.1284}, {""source"": ""COMPANY_FAQ.md"", ""department"": ""shared"", ""section"": ""Finance Questions"", ""relevance_score"": 0.0708}, {""source"": ""Nexus_Technologies_Information_Security_Policy.md"", ""department"": ""security"", ""section"": null, ""relevance_score"": 0.0482}, {""source"": ""Nexus_Technologies_Information_Security_Policy.md"", ""department"": ""security"", ""section"": ""7. Malware"", ""relevance_score"": 0.02}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""6.3 Raising concerns and non-retaliation"", ""relevance_score"": -0.0092}]",
Q077,Security,Can you help me with i clicked a link that looked suspicious. what should i do immediately?,IN_SCOPE,"Disconnect from the network, report to IT Security, and change affected passwords immediately using NexusVault.","Disconnect from the network, report to IT Security via the emergency hotline or NexusConnect #security-incident channel, and change affected passwords using NexusVault. See Information Security Policy 6. ## Finance Questions",Nexus_Technologies_Information_Security_Policy.md,6. Phishing,correct,1.0,0.9008761224668573,0.8,0.9008761224668573,0.0,0.0,2100,0.117,"[{""source"": ""Nexus_Technologies_Information_Security_Policy.md"", ""department"": ""security"", ""section"": ""6. Phishing"", ""relevance_score"": 0.16}, {""source"": ""Nexus_Technologies_Information_Security_Policy.md"", ""department"": ""security"", ""section"": ""7. Malware"", ""relevance_score"": 0.1106}, {""source"": ""COMPANY_FAQ.md"", ""department"": ""shared"", ""section"": ""Finance Questions"", ""relevance_score"": 0.0793}, {""source"": ""Nexus_Technologies_Information_Security_Policy.md"", ""department"": ""security"", ""section"": null, ""relevance_score"": 0.0458}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""6.3 Raising concerns and non-retaliation"", ""relevance_score"": -0.0176}]",
Q078,Security,What should I do if i clicked a link that looked suspicious. what should i do immediately?,IN_SCOPE,"Disconnect from the network, report to IT Security, and change affected passwords immediately using NexusVault.",Disconnect from the network.,Nexus_Technologies_Information_Security_Policy.md,6. Phishing,correct,1.0,0.4784156787075233,0.8,0.4784156787075233,0.0,0.0,1030,0.058,"[{""source"": ""Nexus_Technologies_Information_Security_Policy.md"", ""department"": ""security"", ""section"": ""6. Phishing"", ""relevance_score"": 0.0784}, {""source"": ""COMPANY_FAQ.md"", ""department"": ""shared"", ""section"": ""Finance Questions"", ""relevance_score"": 0.0574}, {""source"": ""Nexus_Technologies_Information_Security_Policy.md"", ""department"": ""security"", ""section"": null, ""relevance_score"": 0.037}, {""source"": ""Nexus_Technologies_Information_Security_Policy.md"", ""department"": ""security"", ""section"": ""7. Malware"", ""relevance_score"": 0.0035}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""6.3 Raising concerns and non-retaliation"", ""relevance_score"": -0.024}]",
Q079,Security,What should I do if a laptop starts showing pop-ups and unfamiliar processes?,IN_SCOPE,The device should be reported immediately and may be isolated from the network while the incident response process runs.,I cannot answer that from the Nexus company policy knowledge base.,Nexus_Technologies_Information_Security_Policy.md,7. Malware,correct,1.0,0.27088767676538006,0.8,0.27088767676538006,0.0,0.0,1222,0.0,"[{""source"": ""Nexus_Technologies_Information_Security_Policy.md"", ""department"": ""security"", ""section"": ""7. Malware"", ""relevance_score"": -0.0738}, {""source"": ""Nexus_Technologies_Information_Security_Policy.md"", ""department"": ""security"", ""section"": ""11.2 Reporting Process"", ""relevance_score"": -0.0963}, {""source"": ""Nexus_Technologies_IT_Policy.md"", ""department"": ""it"", ""section"": null, ""relevance_score"": -0.1063}, {""source"": ""Nexus_Technologies_Information_Security_Policy.md"", ""department"": ""security"", ""section"": ""11. Incident Reporting"", ""relevance_score"": -0.116}, {""source"": ""Nexus_Technologies_Information_Security_Policy.md"", ""department"": ""security"", ""section"": null, ""relevance_score"": -0.1234}]",
Q080,Security,Can you help me with what should i do if a laptop starts showing pop-ups and unfamiliar processes?,IN_SCOPE,The device should be reported immediately and may be isolated from the network while the incident response process runs.,I cannot answer that from the Nexus company policy knowledge base.,Nexus_Technologies_Information_Security_Policy.md,7. Malware,correct,1.0,0.27088767676538006,0.8,0.27088767676538006,0.0,0.0,1302,0.0,"[{""source"": ""Nexus_Technologies_Information_Security_Policy.md"", ""department"": ""security"", ""section"": ""7. Malware"", ""relevance_score"": -0.0665}, {""source"": ""Nexus_Technologies_Information_Security_Policy.md"", ""department"": ""security"", ""section"": ""11.2 Reporting Process"", ""relevance_score"": -0.1287}, {""source"": ""Nexus_Technologies_IT_Policy.md"", ""department"": ""it"", ""section"": null, ""relevance_score"": -0.1295}, {""source"": ""Nexus_Technologies_Information_Security_Policy.md"", ""department"": ""security"", ""section"": ""11. Incident Reporting"", ""relevance_score"": -0.134}, {""source"": ""Nexus_Technologies_Information_Security_Policy.md"", ""department"": ""security"", ""section"": null, ""relevance_score"": -0.14}]",
Q081,Security,What should I do if what should i do if a laptop starts showing pop-ups and unfamiliar processes?,IN_SCOPE,The device should be reported immediately and may be isolated from the network while the incident response process runs.,I cannot answer that from the Nexus company policy knowledge base.,Nexus_Technologies_Information_Security_Policy.md,7. Malware,correct,1.0,0.27088767676538006,0.8,0.27088767676538006,0.0,0.0,1410,0.0,"[{""source"": ""Nexus_Technologies_Information_Security_Policy.md"", ""department"": ""security"", ""section"": ""7. Malware"", ""relevance_score"": -0.085}, {""source"": ""Nexus_Technologies_Information_Security_Policy.md"", ""department"": ""security"", ""section"": ""11.2 Reporting Process"", ""relevance_score"": -0.0852}, {""source"": ""Nexus_Technologies_IT_Policy.md"", ""department"": ""it"", ""section"": null, ""relevance_score"": -0.0961}, {""source"": ""Nexus_Technologies_Information_Security_Policy.md"", ""department"": ""security"", ""section"": ""11. Incident Reporting"", ""relevance_score"": -0.1204}, {""source"": ""Nexus_Technologies_Information_Security_Policy.md"", ""department"": ""security"", ""section"": null, ""relevance_score"": -0.1357}]",
Q082,Security,Do I need to report a phishing email if I did not click it?,IN_SCOPE,Yes. Reporting non-clicked phishing attempts helps IT Security protect the organization.,Yes — reporting non-clicked phishing attempts helps IT Security block similar attacks organization-wide and is not treated as a failure.,Nexus_Technologies_Information_Security_Policy.md,,correct,1.0,0.9398252344342025,0.8,0.9398252344342025,0.0,0.0,1549,0.284,"[{""source"": ""Nexus_Technologies_Information_Security_Policy.md"", ""department"": ""security"", ""section"": null, ""relevance_score"": 0.3918}, {""source"": ""Nexus_Technologies_Information_Security_Policy.md"", ""department"": ""security"", ""section"": null, ""relevance_score"": 0.2865}, {""source"": ""Nexus_Technologies_Information_Security_Policy.md"", ""department"": ""security"", ""section"": ""11. Incident Reporting"", ""relevance_score"": 0.1751}, {""source"": ""Nexus_Technologies_IT_Policy.md"", ""department"": ""it"", ""section"": ""8. Email Security"", ""relevance_score"": 0.165}, {""source"": ""Nexus_Technologies_Information_Security_Policy.md"", ""department"": ""security"", ""section"": ""6. Phishing"", ""relevance_score"": 0.1576}]",
Q083,Security,Can you help me with do i need to report a phishing email if i did not click it?,IN_SCOPE,Yes. Reporting non-clicked phishing attempts helps IT Security protect the organization.,Yes — reporting non-clicked phishing attempts helps IT Security block similar attacks organization-wide and is not treated as a failure.,Nexus_Technologies_Information_Security_Policy.md,,correct,1.0,0.9398252344342025,0.8,0.9398252344342025,0.0,0.0,1617,0.35,"[{""source"": ""Nexus_Technologies_Information_Security_Policy.md"", ""department"": ""security"", ""section"": null, ""relevance_score"": 0.4163}, {""source"": ""Nexus_Technologies_Information_Security_Policy.md"", ""department"": ""security"", ""section"": null, ""relevance_score"": 0.3574}, {""source"": ""Nexus_Technologies_Information_Security_Policy.md"", ""department"": ""security"", ""section"": ""6. Phishing"", ""relevance_score"": 0.2772}, {""source"": ""Nexus_Technologies_IT_Policy.md"", ""department"": ""it"", ""section"": ""8. Email Security"", ""relevance_score"": 0.211}, {""source"": ""COMPANY_FAQ.md"", ""department"": ""shared"", ""section"": ""Finance Questions"", ""relevance_score"": 0.1953}]",
Q084,Security,What should I do if do i need to report a phishing email if i did not click it?,IN_SCOPE,Yes. Reporting non-clicked phishing attempts helps IT Security protect the organization.,Yes — reporting non-clicked phishing attempts helps IT Security block similar attacks organization-wide and is not treated as a failure.,Nexus_Technologies_Information_Security_Policy.md,,correct,1.0,0.9398252344342025,0.8,0.9398252344342025,0.0,0.0,2182,0.299,"[{""source"": ""Nexus_Technologies_Information_Security_Policy.md"", ""department"": ""security"", ""section"": null, ""relevance_score"": 0.356}, {""source"": ""Nexus_Technologies_Information_Security_Policy.md"", ""department"": ""security"", ""section"": null, ""relevance_score"": 0.3323}, {""source"": ""Nexus_Technologies_Information_Security_Policy.md"", ""department"": ""security"", ""section"": ""6. Phishing"", ""relevance_score"": 0.2096}, {""source"": ""Nexus_Technologies_IT_Policy.md"", ""department"": ""it"", ""section"": ""8. Email Security"", ""relevance_score"": 0.1833}, {""source"": ""COMPANY_FAQ.md"", ""department"": ""shared"", ""section"": ""Finance Questions"", ""relevance_score"": 0.183}]",
Q085,Security,Can I transfer Tier 4 data with a USB drive if I have a business need?,IN_SCOPE,No. Tier 4 data must never be transferred via USB without explicit written approval from IT Security and Legal & Compliance.,No. Tier 4 data must never be transferred via USB device under any circumstance without explicit written approval from IT Security and Legal & Compliance.,Nexus_Technologies_Information_Security_Policy.md,13. FAQ,correct,1.0,0.9854195206717334,0.8,0.9854195206717334,0.0,0.0,1675,0.279,"[{""source"": ""Nexus_Technologies_Information_Security_Policy.md"", ""department"": ""security"", ""section"": ""13. FAQ"", ""relevance_score"": 0.3184}, {""source"": ""Nexus_Technologies_Information_Security_Policy.md"", ""department"": ""security"", ""section"": null, ""relevance_score"": 0.2824}, {""source"": ""Nexus_Technologies_Information_Security_Policy.md"", ""department"": ""security"", ""section"": null, ""relevance_score"": 0.2367}, {""source"": ""Nexus_Technologies_Information_Security_Policy.md"", ""department"": ""security"", ""section"": null, ""relevance_score"": 0.2272}, {""source"": ""GLOSSARY .md"", ""department"": ""shared"", ""section"": ""Data Classification"", ""relevance_score"": 0.1903}]",
Q086,Security,Can you help me with can i transfer tier 4 data with a usb drive if i have a business need?,IN_SCOPE,No. Tier 4 data must never be transferred via USB without explicit written approval from IT Security and Legal & Compliance.,Yes.,Nexus_Technologies_Information_Security_Policy.md,13. FAQ,incorrect,1.0,0.05870540485275497,0.8,0.05870540485275497,0.0,0.0,769,0.276,"[{""source"": ""Nexus_Technologies_Information_Security_Policy.md"", ""department"": ""security"", ""section"": ""13. FAQ"", ""relevance_score"": 0.3233}, {""source"": ""Nexus_Technologies_Information_Security_Policy.md"", ""department"": ""security"", ""section"": null, ""relevance_score"": 0.2532}, {""source"": ""Nexus_Technologies_Information_Security_Policy.md"", ""department"": ""security"", ""section"": null, ""relevance_score"": 0.2528}, {""source"": ""Nexus_Technologies_Information_Security_Policy.md"", ""department"": ""security"", ""section"": null, ""relevance_score"": 0.2516}, {""source"": ""GLOSSARY .md"", ""department"": ""shared"", ""section"": ""Data Classification"", ""relevance_score"": 0.2068}]",
Q087,Security,What should I do if can i transfer tier 4 data with a usb drive if i have a business need?,IN_SCOPE,No. Tier 4 data must never be transferred via USB without explicit written approval from IT Security and Legal & Compliance.,Request an approved encrypted USB drive from IT,Nexus_Technologies_Information_Security_Policy.md,13. FAQ,correct,1.0,0.44810095786325044,0.8,0.44810095786325044,0.0,0.0,1108,0.281,"[{""source"": ""Nexus_Technologies_Information_Security_Policy.md"", ""department"": ""security"", ""section"": ""13. FAQ"", ""relevance_score"": 0.3339}, {""source"": ""Nexus_Technologies_Information_Security_Policy.md"", ""department"": ""security"", ""section"": null, ""relevance_score"": 0.2546}, {""source"": ""Nexus_Technologies_Information_Security_Policy.md"", ""department"": ""security"", ""section"": null, ""relevance_score"": 0.2534}, {""source"": ""Nexus_Technologies_Information_Security_Policy.md"", ""department"": ""security"", ""section"": null, ""relevance_score"": 0.2435}, {""source"": ""GLOSSARY .md"", ""department"": ""shared"", ""section"": ""Data Classification"", ""relevance_score"": 0.2156}]",
Q088,Security,I am working from an airport and need to access customer data. What security steps are required before I begin?,IN_SCOPE,"Use only NDM-enrolled devices, active MFA, and the NexusSecure VPN before accessing internal resources from public Wi-Fi or travel networks.",Confidential and Restricted information must not be shared externally without an NDA (2) and a legitimate business reason.,NEXUS_LEGAL_COMPLIANCE_MANUAL.md,4.2 Handling obligations,incorrect,0.0,0.38334263828574305,0.4,0.38334263828574305,0.0,0.7,1785,0.256,"[{""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""4.2 Handling obligations"", ""relevance_score"": 0.3873}, {""source"": ""Nexus_Technologies_Information_Security_Policy.md"", ""department"": ""security"", ""section"": null, ""relevance_score"": 0.2094}, {""source"": ""NEXUS_HR_POLICY_MANUAL.md"", ""department"": ""hr"", ""section"": null, ""relevance_score"": 0.1727}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""7.5 Personal data breach response"", ""relevance_score"": 0.1604}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""7.3 Data subject rights"", ""relevance_score"": 0.1527}]",
